Crime Type,Loss Amount,State/Territory,Year
Corporate Data Breach,"$15,415",Iowa,2017
Credit Card Fraud,"$182,770",Iowa,2017
Crimes Against Children,$0,Iowa,2017
Criminal Forums,$0,Iowa,2017
Denial of Service/TDos,$0,Iowa,2017
Employment,"$87,198",Iowa,2017
Extortion,"$81,153",Iowa,2017
Gambling,$0,Iowa,2017
Government Impersonation,"$24,360",Iowa,2017
Hacktivist,"$11,215",Iowa,2017
Harassment/Threats of Violence,"$19,035",Iowa,2017
Health Care Related,$0,Iowa,2017
IPR/Copyright and Counterfeit,"$3,623",Iowa,2017
Identity Theft,"$204,834",Iowa,2017
Investment,"$106,000",Iowa,2017
Lottery/Sweepstakes/Inheritance,"$21,875",Iowa,2017
Malware/Scareware/Virus,"$3,379",Iowa,2017
Misrepresentation,"$83,913",Iowa,2017
No Lead Value,$0,Iowa,2017
Non-payment/Non-Delivery,"$780,654",Iowa,2017
Other,"$838,119",Iowa,2017
Overpayment,"$198,211",Iowa,2017
Personal Data Breach,"$98,443",Iowa,2017
Phishing/Vishing/Smishing/Pharming,"$47,053",Iowa,2017
Ransomware,"$12,692",Iowa,2017
Re-shipping,"$4,972",Iowa,2017
Real Estate/Rental,"$13,935",Iowa,2017
Spoofing,$0,Iowa,2017
Tech Support,"$81,919",Iowa,2017
Terrorism,$0,Iowa,2017
Social Media,"$357,621",Iowa,2017
Virtual Currency,"$4,255",Iowa,2017
Advanced Fee,"$217,172",Kansas,2017
BEC/EAC,"$1,374,130",Kansas,2017
Charity,"$1,250",Kansas,2017
Civil Matter,"$20,500",Kansas,2017
Confidence Fraud/Romance,"$1,129,952",Kansas,2017
Corporate Data Breach,"$175,372",Kansas,2017
Credit Card Fraud,"$551,147",Kansas,2017
Crimes Against Children,$0,Kansas,2017
Criminal Forums,$0,Kansas,2017
Denial of Service/TDos,$0,Kansas,2017
Employment,"$91,969",Kansas,2017
Extortion,"$4,775",Kansas,2017
Gambling,$0,Kansas,2017
Government Impersonation,"$31,020",Kansas,2017
Hacktivist,$0,Kansas,2017
Harassment/Threats of Violence,"$401,464",Kansas,2017
Health Care Related,"$1,622",Kansas,2017
IPR/Copyright and Counterfeit,"$16,406",Kansas,2017
Identity Theft,"$243,736",Kansas,2017
Investment,"$398,779",Kansas,2017
Lottery/Sweepstakes/Inheritance,"$73,230",Kansas,2017
Malware/Scareware/Virus,"$4,963",Kansas,2017
Misrepresentation,"$86,148",Kansas,2017
No Lead Value,$0,Kansas,2017
Non-payment/Non-Delivery,"$960,637",Kansas,2017
Other,"$5,668",Kansas,2017
Overpayment,"$265,327",Kansas,2017
Personal Data Breach,"$159,005",Kansas,2017
Phishing/Vishing/Smishing/Pharming,"$40,941",Kansas,2017
Ransomware,"$21,000",Kansas,2017
Re-shipping,$0,Kansas,2017
Real Estate/Rental,"$72,665",Kansas,2017
Spoofing,$0,Kansas,2017
Tech Support,"$121,805",Kansas,2017
Terrorism,$0,Kansas,2017
Social Media,"$264,224",Kansas,2017
Virtual Currency,"$36,420",Kansas,2017
Advanced Fee,"$316,513",Kentucky,2017
BEC/EAC,"$3,214,327",Kentucky,2017
Charity,"$8,574",Kentucky,2017
Civil Matter,$469,Kentucky,2017
Confidence Fraud/Romance,"$1,321,640",Kentucky,2017
Corporate Data Breach,"$154,263",Kentucky,2017
Credit Card Fraud,"$378,186",Kentucky,2017
Crimes Against Children,"$2,460",Kentucky,2017
Criminal Forums,$0,Kentucky,2017
Denial of Service/TDos,$600,Kentucky,2017
Employment,"$303,060",Kentucky,2017
Extortion,"$48,828",Kentucky,2017
Gambling,"$2,500",Kentucky,2017
Government Impersonation,"$45,477",Kentucky,2017
Hacktivist,$0,Kentucky,2017
Harassment/Threats of Violence,"$39,180",Kentucky,2017
Health Care Related,"$2,919",Kentucky,2017
IPR/Copyright and Counterfeit,"$9,441",Kentucky,2017
Identity Theft,"$230,373",Kentucky,2017
Investment,"$27,967",Kentucky,2017
Lottery/Sweepstakes/Inheritance,"$7,650",Kentucky,2017
Malware/Scareware/Virus,"$3,037",Kentucky,2017
Misrepresentation,"$96,922",Kentucky,2017
No Lead Value,$0,Kentucky,2017
Non-payment/Non-Delivery,"$1,145,705",Kentucky,2017
Other,"$145,829",Kentucky,2017
Overpayment,"$447,536",Kentucky,2017
Personal Data Breach,"$276,982",Kentucky,2017
Phishing/Vishing/Smishing/Pharming,"$50,901",Kentucky,2017
Ransomware,$250,Kentucky,2017
Re-shipping,"$103,376",Kentucky,2017
Real Estate/Rental,"$250,257",Kentucky,2017
Spoofing,$0,Kentucky,2017
Tech Support,"$33,462",Kentucky,2017
Terrorism,$0,Kentucky,2017
Social Media,"$188,814",Kentucky,2017
Virtual Currency,"$24,037",Kentucky,2017
Advanced Fee,"$535,315",Louisiana,2017
BEC/EAC,"$5,771,297",Louisiana,2017
Charity,"$20,200",Louisiana,2017
Civil Matter,$141,Louisiana,2017
Confidence Fraud/Romance,"$1,172,963",Louisiana,2017
Corporate Data Breach,"$384,359",Louisiana,2017
Credit Card Fraud,"$271,850",Louisiana,2017
Crimes Against Children,$350,Louisiana,2017
Criminal Forums,$0,Louisiana,2017
Denial of Service/TDos,$500,Louisiana,2017
Employment,"$312,986",Louisiana,2017
Extortion,"$215,309",Louisiana,2017
Gambling,$410,Louisiana,2017
Government Impersonation,"$323,899",Louisiana,2017
Hacktivist,$0,Louisiana,2017
Harassment/Threats of Violence,"$30,827",Louisiana,2017
Health Care Related,"$2,769",Louisiana,2017
IPR/Copyright and Counterfeit,"$55,233",Louisiana,2017
Identity Theft,"$328,304",Louisiana,2017
Investment,"$288,850",Louisiana,2017
Lottery/Sweepstakes/Inheritance,"$254,371",Louisiana,2017
Malware/Scareware/Virus,"$3,002",Louisiana,2017
Misrepresentation,"$22,390",Louisiana,2017
No Lead Value,$0,Louisiana,2017
Non-payment/Non-Delivery,"$1,283,668",Louisiana,2017
Other,"$109,429",Louisiana,2017
Overpayment,"$688,538",Louisiana,2017
Personal Data Breach,"$276,081",Louisiana,2017
Phishing/Vishing/Smishing/Pharming,"$54,395",Louisiana,2017
Ransomware,"$39,778",Louisiana,2017
Re-shipping,"$25,520",Louisiana,2017
Real Estate/Rental,"$1,378,278",Louisiana,2017
Spoofing,$0,Louisiana,2017
Tech Support,"$126,622",Louisiana,2017
Terrorism,$0,Louisiana,2017
Social Media,"$409,488",Louisiana,2017
Virtual Currency,"$49,493",Louisiana,2017
Advanced Fee,"$150,459",Maine,2017
BEC/EAC,"$518,145",Maine,2017
Charity,"$30,050",Maine,2017
Civil Matter,$191,Maine,2017
Confidence Fraud/Romance,"$152,522",Maine,2017
Corporate Data Breach,"$163,062",Maine,2017
Credit Card Fraud,"$34,034",Maine,2017
Crimes Against Children,$0,Maine,2017
Criminal Forums,$0,Maine,2017
Denial of Service/TDos,$350,Maine,2017
Employment,"$35,739",Maine,2017
Extortion,"$9,807",Maine,2017
Gambling,$0,Maine,2017
Government Impersonation,"$2,620",Maine,2017
Hacktivist,$0,Maine,2017
Harassment/Threats of Violence,$100,Maine,2017
Health Care Related,$0,Maine,2017
IPR/Copyright and Counterfeit,"$30,043",Maine,2017
Identity Theft,"$55,509",Maine,2017
Investment,$250,Maine,2017
Lottery/Sweepstakes/Inheritance,"$1,450",Maine,2017
Malware/Scareware/Virus,"$4,720",Maine,2017
Misrepresentation,"$38,934",Maine,2017
No Lead Value,$0,Maine,2017
Non-payment/Non-Delivery,"$218,464",Maine,2017
Other,$1,Maine,2017
Overpayment,"$162,705",Maine,2017
Personal Data Breach,"$55,736",Maine,2017
Phishing/Vishing/Smishing/Pharming,"$5,918",Maine,2017
Ransomware,$500,Maine,2017
Re-shipping,$0,Maine,2017
Real Estate/Rental,"$25,861",Maine,2017
Spoofing,$0,Maine,2017
Tech Support,"$124,015",Maine,2017
Terrorism,$0,Maine,2017
Social Media,"$77,145",Maine,2017
Virtual Currency,$926,Maine,2017
Advanced Fee,"$1,325,487",Maryland,2017
BEC/EAC,"$6,312,947",Maryland,2017
Charity,"$22,543",Maryland,2017
Civil Matter,"$351,495",Maryland,2017
Confidence Fraud/Romance,"$5,972,021",Maryland,2017
Corporate Data Breach,"$586,914",Maryland,2017
Credit Card Fraud,"$1,109,674",Maryland,2017
Crimes Against Children,$0,Maryland,2017
Criminal Forums,$0,Maryland,2017
Denial of Service/TDos,$0,Maryland,2017
Employment,"$659,793",Maryland,2017
Extortion,"$253,644",Maryland,2017
Gambling,"$5,074",Maryland,2017
Government Impersonation,"$310,898",Maryland,2017
Hacktivist,$0,Maryland,2017
Harassment/Threats of Violence,"$42,679",Maryland,2017
Health Care Related,$110,Maryland,2017
IPR/Copyright and Counterfeit,"$16,370",Maryland,2017
Identity Theft,"$1,665,421",Maryland,2017
Investment,"$2,889,255",Maryland,2017
Lottery/Sweepstakes/Inheritance,"$368,992",Maryland,2017
Malware/Scareware/Virus,"$43,045",Maryland,2017
Misrepresentation,"$210,157",Maryland,2017
No Lead Value,$0,Maryland,2017
Non-payment/Non-Delivery,"$1,997,465",Maryland,2017
Other,"$1,029,003",Maryland,2017
Overpayment,"$861,495",Maryland,2017
Personal Data Breach,"$1,222,530",Maryland,2017
Phishing/Vishing/Smishing/Pharming,"$6,692,323",Maryland,2017
Ransomware,"$16,686",Maryland,2017
Re-shipping,"$16,530",Maryland,2017
Real Estate/Rental,"$615,539",Maryland,2017
Spoofing,$0,Maryland,2017
Tech Support,"$1,213,117",Maryland,2017
Terrorism,$0,Maryland,2017
Social Media,"$2,196,986",Maryland,2017
Virtual Currency,"$455,509",Maryland,2017
Advanced Fee,"$1,287,051",Massachusetts,2017
BEC/EAC,"$25,443,449",Massachusetts,2017
Charity,$3,Massachusetts,2017
Civil Matter,"$25,072",Massachusetts,2017
Confidence Fraud/Romance,"$5,105,276",Massachusetts,2017
Corporate Data Breach,"$1,937,884",Massachusetts,2017
Credit Card Fraud,"$2,202,142",Massachusetts,2017
Crimes Against Children,$0,Massachusetts,2017
Criminal Forums,$0,Massachusetts,2017
Denial of Service/TDos,"$153,380",Massachusetts,2017
Employment,"$1,565,141",Massachusetts,2017
Extortion,"$335,146",Massachusetts,2017
Gambling,$100,Massachusetts,2017
Government Impersonation,"$315,295",Massachusetts,2017
Hacktivist,$0,Massachusetts,2017
Harassment/Threats of Violence,"$163,421",Massachusetts,2017
Health Care Related,"$1,070",Massachusetts,2017
IPR/Copyright and Counterfeit,"$173,043",Massachusetts,2017
Identity Theft,"$1,313,026",Massachusetts,2017
Investment,"$249,268",Massachusetts,2017
Lottery/Sweepstakes/Inheritance,"$170,837",Massachusetts,2017
Malware/Scareware/Virus,"$18,281",Massachusetts,2017
Misrepresentation,"$95,811",Massachusetts,2017
No Lead Value,$0,Massachusetts,2017
Non-payment/Non-Delivery,"$2,026,317",Massachusetts,2017
Other,"$617,129",Massachusetts,2017
Overpayment,"$1,411,927",Massachusetts,2017
Personal Data Breach,"$1,939,120",Massachusetts,2017
Phishing/Vishing/Smishing/Pharming,"$316,677",Massachusetts,2017
Ransomware,"$44,009",Massachusetts,2017
Re-shipping,"$7,731",Massachusetts,2017
Real Estate/Rental,"$843,384",Massachusetts,2017
Spoofing,$0,Massachusetts,2017
Tech Support,"$529,199",Massachusetts,2017
Terrorism,$0,Massachusetts,2017
Social Media,"$591,086",Massachusetts,2017
Virtual Currency,"$310,253",Massachusetts,2017
Advanced Fee,"$884,544",Michigan,2017
BEC/EAC,"$13,039,474",Michigan,2017
Charity,"$3,505",Michigan,2017
Civil Matter,"$5,020",Michigan,2017
Confidence Fraud/Romance,"$2,958,678",Michigan,2017
Corporate Data Breach,"$540,232",Michigan,2017
Credit Card Fraud,"$590,810",Michigan,2017
Crimes Against Children,$0,Michigan,2017
Criminal Forums,$0,Michigan,2017
Denial of Service/TDos,"$16,963",Michigan,2017
Employment,"$492,650",Michigan,2017
Extortion,"$247,229",Michigan,2017
Gambling,$0,Michigan,2017
Government Impersonation,"$163,724",Michigan,2017
Hacktivist,$0,Michigan,2017
Harassment/Threats of Violence,"$38,097",Michigan,2017
Health Care Related,"$1,877",Michigan,2017
IPR/Copyright and Counterfeit,"$88,553",Michigan,2017
Identity Theft,"$1,497,161",Michigan,2017
Investment,"$781,434",Michigan,2017
Lottery/Sweepstakes/Inheritance,"$215,033",Michigan,2017
Malware/Scareware/Virus,"$15,321",Michigan,2017
Misrepresentation,"$510,488",Michigan,2017
No Lead Value,$0,Michigan,2017
Non-payment/Non-Delivery,"$2,598,102",Michigan,2017
Other,"$2,148,865",Michigan,2017
Overpayment,"$625,883",Michigan,2017
Personal Data Breach,"$1,094,162",Michigan,2017
Phishing/Vishing/Smishing/Pharming,"$767,224",Michigan,2017
Ransomware,"$22,700",Michigan,2017
Re-shipping,"$26,090",Michigan,2017
Real Estate/Rental,"$1,662,605",Michigan,2017
Spoofing,$0,Michigan,2017
Tech Support,"$261,219",Michigan,2017
Terrorism,$0,Michigan,2017
Social Media,"$765,112",Michigan,2017
Virtual Currency,"$478,373",Michigan,2017
Advanced Fee,"$1,866,276",Minnesota,2017
BEC/EAC,"$6,718,332",Minnesota,2017
Charity,"$10,434",Minnesota,2017
Civil Matter,$522,Minnesota,2017
Confidence Fraud/Romance,"$3,302,840",Minnesota,2017
Corporate Data Breach,"$2,137,938",Minnesota,2017
Credit Card Fraud,"$442,436",Minnesota,2017
Crimes Against Children,$0,Minnesota,2017
Criminal Forums,$0,Minnesota,2017
Denial of Service/TDos,$130,Minnesota,2017
Employment,"$1,162,273",Minnesota,2017
Extortion,"$215,152",Minnesota,2017
Gambling,"$1,680",Minnesota,2017
Government Impersonation,"$184,450",Minnesota,2017
Hacktivist,$130,Minnesota,2017
Harassment/Threats of Violence,"$25,922",Minnesota,2017
Health Care Related,"$3,595",Minnesota,2017
IPR/Copyright and Counterfeit,"$52,086",Minnesota,2017
Identity Theft,"$910,195",Minnesota,2017
Investment,"$442,444",Minnesota,2017
Lottery/Sweepstakes/Inheritance,"$205,338",Minnesota,2017
Malware/Scareware/Virus,"$16,273",Minnesota,2017
Misrepresentation,"$70,928",Minnesota,2017
No Lead Value,$0,Minnesota,2017
Non-payment/Non-Delivery,"$1,577,406",Minnesota,2017
Other,"$227,534",Minnesota,2017
Overpayment,"$980,707",Minnesota,2017
Personal Data Breach,"$605,432",Minnesota,2017
Phishing/Vishing/Smishing/Pharming,"$184,413",Minnesota,2017
Ransomware,"$20,299",Minnesota,2017
Re-shipping,"$7,633",Minnesota,2017
Real Estate/Rental,"$968,242",Minnesota,2017
Spoofing,$0,Minnesota,2017
Tech Support,"$280,566",Minnesota,2017
Terrorism,$0,Minnesota,2017
Social Media,"$647,652",Minnesota,2017
Virtual Currency,"$148,105",Minnesota,2017
Advanced Fee,"$138,975",Mississippi,2017
BEC/EAC,"$4,316,059",Mississippi,2017
Charity,$0,Mississippi,2017
Civil Matter,"$179,246",Mississippi,2017
Confidence Fraud/Romance,"$505,311",Mississippi,2017
Corporate Data Breach,"$57,000",Mississippi,2017
Credit Card Fraud,"$86,320",Mississippi,2017
Crimes Against Children,$210,Mississippi,2017
Criminal Forums,$0,Mississippi,2017
Denial of Service/TDos,$0,Mississippi,2017
Employment,"$93,783",Mississippi,2017
Extortion,"$25,695",Mississippi,2017
Gambling,$0,Mississippi,2017
Government Impersonation,"$54,160",Mississippi,2017
Hacktivist,$0,Mississippi,2017
Harassment/Threats of Violence,"$27,900",Mississippi,2017
Health Care Related,$0,Mississippi,2017
IPR/Copyright and Counterfeit,"$2,266",Mississippi,2017
Identity Theft,"$194,694",Mississippi,2017
Investment,"$110,897",Mississippi,2017
Lottery/Sweepstakes/Inheritance,"$62,954",Mississippi,2017
Malware/Scareware/Virus,$0,Mississippi,2017
Misrepresentation,"$11,183",Mississippi,2017
No Lead Value,$0,Mississippi,2017
Non-payment/Non-Delivery,"$905,593",Mississippi,2017
Other,"$4,172",Mississippi,2017
Overpayment,"$213,975",Mississippi,2017
Personal Data Breach,"$147,028",Mississippi,2017
Phishing/Vishing/Smishing/Pharming,"$17,425",Mississippi,2017
Ransomware,$106,Mississippi,2017
Re-shipping,"$5,746",Mississippi,2017
Real Estate/Rental,"$436,104",Mississippi,2017
Spoofing,$0,Mississippi,2017
Tech Support,"$14,958",Mississippi,2017
Terrorism,$0,Mississippi,2017
Social Media,"$359,022",Mississippi,2017
Virtual Currency,"$3,400",Mississippi,2017
Advanced Fee,"$975,053",Missouri,2017
BEC/EAC,"$8,358,443",Missouri,2017
Charity,$10,Missouri,2017
Civil Matter,"$26,656",Missouri,2017
Confidence Fraud/Romance,"$3,929,133",Missouri,2017
Corporate Data Breach,"$662,086",Missouri,2017
Credit Card Fraud,"$387,879",Missouri,2017
Crimes Against Children,$0,Missouri,2017
Criminal Forums,$0,Missouri,2017
Denial of Service/TDos,$900,Missouri,2017
Employment,"$272,590",Missouri,2017
Extortion,"$629,548",Missouri,2017
Gambling,"$20,230",Missouri,2017
Government Impersonation,"$472,990",Missouri,2017
Hacktivist,$0,Missouri,2017
Harassment/Threats of Violence,"$459,449",Missouri,2017
Health Care Related,$0,Missouri,2017
IPR/Copyright and Counterfeit,"$8,747",Missouri,2017
Identity Theft,"$643,770",Missouri,2017
Investment,"$1,974,113",Missouri,2017
Lottery/Sweepstakes/Inheritance,"$1,171,372",Missouri,2017
Malware/Scareware/Virus,"$177,893",Missouri,2017
Misrepresentation,"$71,057",Missouri,2017
No Lead Value,$0,Missouri,2017
Non-payment/Non-Delivery,"$1,416,881",Missouri,2017
Other,"$156,492",Missouri,2017
Overpayment,"$750,695",Missouri,2017
Personal Data Breach,"$1,632,537",Missouri,2017
Phishing/Vishing/Smishing/Pharming,"$558,476",Missouri,2017
Ransomware,"$2,300",Missouri,2017
Re-shipping,"$31,890",Missouri,2017
Real Estate/Rental,"$181,005",Missouri,2017
Spoofing,$0,Missouri,2017
Tech Support,"$127,798",Missouri,2017
Terrorism,$0,Missouri,2017
Social Media,"$678,199",Missouri,2017
Virtual Currency,"$1,360,878",Missouri,2017
Advanced Fee,"$119,207",Montana,2017
BEC/EAC,"$1,152,323",Montana,2017
Charity,"$3,500",Montana,2017
Civil Matter,"$2,262",Montana,2017
Confidence Fraud/Romance,"$208,957",Montana,2017
Corporate Data Breach,"$80,161",Montana,2017
Credit Card Fraud,"$137,004",Montana,2017
Crimes Against Children,$0,Montana,2017
Criminal Forums,$0,Montana,2017
Denial of Service/TDos,$40,Montana,2017
Employment,"$147,352",Montana,2017
Extortion,"$39,287",Montana,2017
Gambling,$0,Montana,2017
Government Impersonation,"$49,250",Montana,2017
Hacktivist,$0,Montana,2017
Harassment/Threats of Violence,"$4,450",Montana,2017
Health Care Related,$0,Montana,2017
IPR/Copyright and Counterfeit,$35,Montana,2017
Identity Theft,"$95,684",Montana,2017
Investment,"$111,259",Montana,2017
Lottery/Sweepstakes/Inheritance,"$12,785",Montana,2017
Malware/Scareware/Virus,"$2,266",Montana,2017
Misrepresentation,"$252,634",Montana,2017
No Lead Value,$0,Montana,2017
Non-payment/Non-Delivery,"$355,014",Montana,2017
Other,"$15,067",Montana,2017
Overpayment,"$381,821",Montana,2017
Personal Data Breach,"$23,439",Montana,2017
Phishing/Vishing/Smishing/Pharming,"$38,659",Montana,2017
Ransomware,"$2,640",Montana,2017
Re-shipping,"$5,250",Montana,2017
Real Estate/Rental,"$47,672",Montana,2017
Spoofing,$0,Montana,2017
Tech Support,"$17,577",Montana,2017
Terrorism,$0,Montana,2017
Social Media,"$95,113",Montana,2017
Virtual Currency,"$95,446",Montana,2017
Advanced Fee,"$221,827",Nebraska,2017
BEC/EAC,"$1,677,111",Nebraska,2017
Charity,$210,Nebraska,2017
Civil Matter,"$1,920",Nebraska,2017
Confidence Fraud/Romance,"$621,085",Nebraska,2017
Corporate Data Breach,"$396,456",Nebraska,2017
Credit Card Fraud,"$701,984",Nebraska,2017
Crimes Against Children,$0,Nebraska,2017
Criminal Forums,$0,Nebraska,2017
Denial of Service/TDos,$0,Nebraska,2017
Employment,"$58,808",Nebraska,2017
Extortion,"$53,507",Nebraska,2017
Gambling,$675,Nebraska,2017
Government Impersonation,"$23,569",Nebraska,2017
Hacktivist,$0,Nebraska,2017
Harassment/Threats of Violence,"$76,167",Nebraska,2017
Health Care Related,$0,Nebraska,2017
IPR/Copyright and Counterfeit,"$19,220",Nebraska,2017
Identity Theft,"$465,591",Nebraska,2017
Investment,"$24,071",Nebraska,2017
Lottery/Sweepstakes/Inheritance,"$393,350",Nebraska,2017
Malware/Scareware/Virus,"$34,154",Nebraska,2017
Misrepresentation,"$16,104",Nebraska,2017
No Lead Value,$0,Nebraska,2017
Non-payment/Non-Delivery,"$345,904",Nebraska,2017
Other,"$57,853",Nebraska,2017
Overpayment,"$99,883",Nebraska,2017
Personal Data Breach,"$594,074",Nebraska,2017
Phishing/Vishing/Smishing/Pharming,"$6,940",Nebraska,2017
Ransomware,"$6,681",Nebraska,2017
Re-shipping,$350,Nebraska,2017
Real Estate/Rental,"$503,873",Nebraska,2017
Spoofing,$0,Nebraska,2017
Tech Support,"$78,813",Nebraska,2017
Terrorism,$0,Nebraska,2017
Social Media,"$110,378",Nebraska,2017
Virtual Currency,"$63,597",Nebraska,2017
Advanced Fee,"$530,159",Nevada,2017
BEC/EAC,"$7,652,589",Nevada,2017
Charity,"$6,407",Nevada,2017
Civil Matter,"$207,572",Nevada,2017
Confidence Fraud/Romance,"$3,091,459",Nevada,2017
Corporate Data Breach,"$154,640",Nevada,2017
Credit Card Fraud,"$1,298,300",Nevada,2017
Crimes Against Children,$0,Nevada,2017
Criminal Forums,$0,Nevada,2017
Denial of Service/TDos,$0,Nevada,2017
Employment,"$1,032,640",Nevada,2017
Extortion,"$1,249,713",Nevada,2017
Gambling,"$1,995",Nevada,2017
Government Impersonation,"$775,368",Nevada,2017
